timestamp,host,metric,value
2026-07-21T04:14:45+00:00,station1,throughput_in_bps,447712.09614370647
2026-07-21T04:15:00+00:00,station1,throughput_in_bps,558489.1001981782
2026-07-21T04:15:15+00:00,station1,throughput_in_bps,557916.4545454545
2026-07-21T04:15:30+00:00,station1,throughput_in_bps,345758.2
2026-07-21T04:15:45+00:00,station1,throughput_in_bps,457577.54545454547
2026-07-21T04:16:00+00:00,station1,throughput_in_bps,345524.2727272727
2026-07-21T04:16:15+00:00,station1,throughput_in_bps,568896.4056506009
2026-07-21T04:16:30+00:00,station1,throughput_in_bps,548543.2363636363
2026-07-21T04:16:45+00:00,station1,throughput_in_bps,551246.2
2026-07-21T04:17:00+00:00,station1,throughput_in_bps,435192.0762195677
2026-07-21T04:17:15+00:00,station1,throughput_in_bps,537349.0727272726
2026-07-21T04:17:30+00:00,station1,throughput_in_bps,535756.3999999999
2026-07-21T04:17:45+00:00,station1,throughput_in_bps,530558.2443955564
2026-07-21T04:18:00+00:00,station1,throughput_in_bps,331960.5098089126
2026-07-21T04:18:15+00:00,station1,throughput_in_bps,447773.0545454545
2026-07-21T04:18:30+00:00,station1,throughput_in_bps,349788.63636363635
2026-07-21T04:18:45+00:00,station1,throughput_in_bps,572881.2930673988
2026-07-21T04:19:00+00:00,station1,throughput_in_bps,543639.7025400462
2026-07-21T04:19:15+00:00,station1,throughput_in_bps,554595.9272727272
2026-07-21T04:19:30+00:00,station1,throughput_in_bps,442090.43471936876
2026-07-21T04:19:45+00:00,station1,throughput_in_bps,552247.2909090909
2026-07-21T04:20:00+00:00,station1,throughput_in_bps,553973.2727272727
2026-07-21T04:20:15+00:00,station1,throughput_in_bps,551352.4727272727
2026-07-21T04:20:30+00:00,station1,throughput_in_bps,441709.4545454545
2026-07-21T04:20:45+00:00,station1,throughput_in_bps,554692.0559303234
2026-07-21T04:21:00+00:00,station1,throughput_in_bps,455232.3636363636
2026-07-21T04:21:15+00:00,station1,throughput_in_bps,664994.9272727272
2026-07-21T04:21:30+00:00,station1,throughput_in_bps,457292.63636363635
2026-07-21T04:21:45+00:00,station1,throughput_in_bps,568682.0966891511
2026-07-21T04:22:00+00:00,station1,throughput_in_bps,456429.3636363636
2026-07-21T04:22:15+00:00,station1,throughput_in_bps,574224.4545454546
2026-07-21T04:22:30+00:00,station1,throughput_in_bps,543068.1623970473
2026-07-21T04:22:45+00:00,station1,throughput_in_bps,556269.4314648825
2026-07-21T04:23:00+00:00,station1,throughput_in_bps,444435.21818181814
2026-07-21T04:23:15+00:00,station1,throughput_in_bps,556103.1109656539
2026-07-21T04:23:30+00:00,station1,throughput_in_bps,558625.6727272726
2026-07-21T04:23:45+00:00,station1,throughput_in_bps,551267.5454545454
2026-07-21T04:24:00+00:00,station1,throughput_in_bps,439983.3272727272
2026-07-21T04:24:15+00:00,station1,throughput_in_bps,551986.454791731
2026-07-21T04:24:30+00:00,station1,throughput_in_bps,455880.79999999993
2026-07-21T04:24:45+00:00,station1,throughput_in_bps,654286.2727272727
2026-07-21T04:25:00+00:00,station1,throughput_in_bps,430818.6512482045
2026-07-21T04:25:15+00:00,station1,throughput_in_bps,447485.88156148297
2026-07-21T04:25:30+00:00,station1,throughput_in_bps,335465.47993526916
2026-07-21T04:25:45+00:00,station1,throughput_in_bps,463398.5818181818
2026-07-21T04:26:00+00:00,station1,throughput_in_bps,558516.7736421986
2026-07-21T04:26:15+00:00,station1,throughput_in_bps,543236.2363636363
2026-07-21T04:26:30+00:00,station1,throughput_in_bps,333376.53411880217
2026-07-21T04:26:45+00:00,station1,throughput_in_bps,445454.4545454545
2026-07-21T04:27:00+00:00,station1,throughput_in_bps,348974.14498445427
2026-07-21T04:27:15+00:00,station1,throughput_in_bps,572455.9818181818
2026-07-21T04:27:30+00:00,station1,throughput_in_bps,546197.661945712
2026-07-21T04:27:45+00:00,station1,throughput_in_bps,555749.5136452065
2026-07-21T04:28:00+00:00,station1,throughput_in_bps,443718.10909090907
2026-07-21T04:28:15+00:00,station1,throughput_in_bps,555733.8909090909
2026-07-21T04:28:30+00:00,station1,throughput_in_bps,558548.2
2026-07-21T04:28:45+00:00,station1,throughput_in_bps,550521.9999999999
2026-07-21T04:29:00+00:00,station1,throughput_in_bps,333084.8545454545
2026-07-21T04:29:15+00:00,station1,throughput_in_bps,443021.4727272727
2026-07-21T04:29:30+00:00,station1,throughput_in_bps,338639.5636363636
2026-07-21T04:29:45+00:00,station1,throughput_in_bps,559889.4909090908
2026-07-21T04:30:00+00:00,station1,throughput_in_bps,549045.9272727272
2026-07-21T04:30:15+00:00,station1,throughput_in_bps,547807.6727272726
2026-07-21T04:30:30+00:00,station1,throughput_in_bps,433149.2626870556
2026-07-21T04:30:45+00:00,station1,throughput_in_bps,536362.4015855411
2026-07-21T04:31:00+00:00,station1,throughput_in_bps,535289.2674678642
2026-07-21T04:31:15+00:00,station1,throughput_in_bps,533541.3189330715
2026-07-21T04:31:30+00:00,station1,throughput_in_bps,427639.26467379445
2026-07-21T04:31:45+00:00,station1,throughput_in_bps,543656.5272727272
2026-07-21T04:32:00+00:00,station1,throughput_in_bps,442574.23636363633
2026-07-21T04:32:15+00:00,station1,throughput_in_bps,665732.8909090909
2026-07-21T04:32:30+00:00,station1,throughput_in_bps,452226.54545454547
2026-07-21T04:32:45+00:00,station1,throughput_in_bps,555470.5272727272
2026-07-21T04:33:00+00:00,station1,throughput_in_bps,444060.4545454545
2026-07-21T04:33:15+00:00,station1,throughput_in_bps,556294.3764658824
2026-07-21T04:33:30+00:00,station1,throughput_in_bps,559672.6
2026-07-21T04:33:45+00:00,station1,throughput_in_bps,458098.8563428426
2026-07-21T04:34:00+00:00,station1,throughput_in_bps,332910.0545454545
2026-07-21T04:34:15+00:00,station1,throughput_in_bps,444672.4545454545
2026-07-21T04:34:30+00:00,station1,throughput_in_bps,434296.50909090904
2026-07-21T04:34:45+00:00,station1,throughput_in_bps,657680.1636363636
2026-07-21T04:35:00+00:00,station1,throughput_in_bps,461322.8909090909
2026-07-21T04:35:15+00:00,station1,throughput_in_bps,555936.0545454544
2026-07-21T04:35:30+00:00,station1,throughput_in_bps,444464.6617088205
2026-07-21T04:35:45+00:00,station1,throughput_in_bps,556417.5636363636
2026-07-21T04:36:00+00:00,station1,throughput_in_bps,559036.2019746532
2026-07-21T04:36:15+00:00,station1,throughput_in_bps,569471.9454545454
2026-07-21T04:36:30+00:00,station1,throughput_in_bps,457623.2339945815
2026-07-21T04:36:45+00:00,station1,throughput_in_bps,569786.0181818181
2026-07-21T04:37:00+00:00,station1,throughput_in_bps,551833.087874325
2026-07-21T04:37:15+00:00,station1,throughput_in_bps,568762.5272727272
2026-07-21T04:37:30+00:00,station1,throughput_in_bps,443090.21818181814
2026-07-21T04:37:45+00:00,station1,throughput_in_bps,552796.6508481973
2026-07-21T04:38:00+00:00,station1,throughput_in_bps,440014.0361084344
2026-07-21T04:38:15+00:00,station1,throughput_in_bps,652164.4
2026-07-21T04:38:30+00:00,station1,throughput_in_bps,456400.50909090904
2026-07-21T04:38:45+00:00,station1,throughput_in_bps,552471.3550662715
2026-07-21T04:39:00+00:00,station1,throughput_in_bps,442394.0473809567
2026-07-21T04:39:15+00:00,station1,throughput_in_bps,554712.0909090909
2026-07-21T04:39:30+00:00,station1,throughput_in_bps,555805.4181818182
2026-07-21T04:39:45+00:00,station1,throughput_in_bps,461282.23636363633
2026-07-21T04:40:00+00:00,station1,throughput_in_bps,330261.54545454547
2026-07-21T04:40:15+00:00,station1,throughput_in_bps,442599.87272727274
2026-07-21T04:40:30+00:00,station1,throughput_in_bps,427450.69090909086
2026-07-21T04:40:45+00:00,station1,throughput_in_bps,650601.7562359101
2026-07-21T04:41:00+00:00,station1,throughput_in_bps,467728.3818181818
2026-07-21T04:41:15+00:00,station1,throughput_in_bps,516357.55195549014
2026-07-21T04:41:30+00:00,station1,throughput_in_bps,381039.3629206742
2026-07-21T04:41:45+00:00,station1,throughput_in_bps,445371.3636363636
2026-07-21T04:42:00+00:00,station1,throughput_in_bps,439993.47260859294
2026-07-21T04:42:15+00:00,station1,throughput_in_bps,453538.8363636363
2026-07-21T04:42:30+00:00,station1,throughput_in_bps,388522.5272727272
2026-07-21T04:42:45+00:00,station1,throughput_in_bps,522264.18181818177
2026-07-21T04:43:00+00:00,station1,throughput_in_bps,523802.85812985216
2026-07-21T04:43:15+00:00,station1,throughput_in_bps,586366.2297049145
2026-07-21T04:43:30+00:00,station1,throughput_in_bps,441803.19999999995
2026-07-21T04:43:45+00:00,station1,throughput_in_bps,553968.1272727272
2026-07-21T04:44:00+00:00,station1,throughput_in_bps,443854.5299176378
2026-07-21T04:44:15+00:00,station1,throughput_in_bps,634977.6909090909
2026-07-21T04:44:30+00:00,station1,throughput_in_bps,481623.7454545454
2026-07-21T04:44:45+00:00,station1,throughput_in_bps,556341.5028817657
2026-07-21T04:45:00+00:00,station1,throughput_in_bps,445204.80372370407
2026-07-21T04:45:15+00:00,station1,throughput_in_bps,557120.6974925905
2026-07-21T04:45:30+00:00,station1,throughput_in_bps,559492.3636363635
2026-07-21T04:45:45+00:00,station1,throughput_in_bps,486555.94545454544
2026-07-21T04:46:00+00:00,station1,throughput_in_bps,333128.76129524916
2026-07-21T04:46:15+00:00,station1,throughput_in_bps,444813.9737832482
2026-07-21T04:46:30+00:00,station1,throughput_in_bps,405296.9582371229
2026-07-21T04:46:45+00:00,station1,throughput_in_bps,629115.7272727272
2026-07-21T04:47:00+00:00,station1,throughput_in_bps,489627.4727272727
2026-07-21T04:47:15+00:00,station1,throughput_in_bps,441378.16363636364
2026-07-21T04:47:30+00:00,station1,throughput_in_bps,324743.7818181818
2026-07-21T04:47:45+00:00,station1,throughput_in_bps,425344.23636363633
2026-07-21T04:48:00+00:00,station1,throughput_in_bps,489362.5272727272
2026-07-21T04:48:15+00:00,station1,throughput_in_bps,577232.7315042092
2026-07-21T04:48:30+00:00,station1,throughput_in_bps,426688.6670666739
2026-07-21T04:48:45+00:00,station1,throughput_in_bps,544374.0909090909
2026-07-21T04:49:00+00:00,station1,throughput_in_bps,442873.54545454547
2026-07-21T04:49:15+00:00,station1,throughput_in_bps,621783.0687830688
2026-07-21T04:49:30+00:00,station1,throughput_in_bps,497671.6667575774
2026-07-21T04:49:45+00:00,station1,throughput_in_bps,548328.7877961418
2026-07-21T04:50:00+00:00,station1,throughput_in_bps,431851.6545454545
2026-07-21T04:50:15+00:00,station1,throughput_in_bps,534821.4363636363
2026-07-21T04:50:30+00:00,station1,throughput_in_bps,535739.3636363636
2026-07-21T04:50:45+00:00,station1,throughput_in_bps,536188.3056671696
2026-07-21T04:51:00+00:00,station1,throughput_in_bps,433734.41818181815
2026-07-21T04:51:15+00:00,station1,throughput_in_bps,549402.9636363636
2026-07-21T04:51:30+00:00,station1,throughput_in_bps,501487.5636363636
2026-07-21T04:51:45+00:00,station1,throughput_in_bps,616147.433683024
2026-07-21T04:52:00+00:00,station1,throughput_in_bps,392983.54545454547
2026-07-21T04:52:15+00:00,station1,throughput_in_bps,437635.5024636812
2026-07-21T04:52:30+00:00,station1,throughput_in_bps,322239.61818181816
2026-07-21T04:52:45+00:00,station1,throughput_in_bps,478934.2727272727
2026-07-21T04:53:00+00:00,station1,throughput_in_bps,537626.3750250005
2026-07-21T04:53:15+00:00,station1,throughput_in_bps,536136.6
2026-07-21T04:53:30+00:00,station1,throughput_in_bps,432573.4909090909
2026-07-21T04:53:45+00:00,station1,throughput_in_bps,548603.8727272727
2026-07-21T04:54:00+00:00,station1,throughput_in_bps,492757.69090909086
2026-07-21T04:54:15+00:00,station1,throughput_in_bps,624585.8545454546
2026-07-21T04:54:30+00:00,station1,throughput_in_bps,456413.6652060871
2026-07-21T04:54:45+00:00,station1,throughput_in_bps,566630.8181818181
2026-07-21T04:55:00+00:00,station1,throughput_in_bps,454514.591174385
2026-07-21T04:55:15+00:00,station1,throughput_in_bps,609878.4203923565
2026-07-21T04:55:30+00:00,station1,throughput_in_bps,501043.6727272727
2026-07-21T04:55:45+00:00,station1,throughput_in_bps,557839.2
2026-07-21T04:56:00+00:00,station1,throughput_in_bps,443035.40064364806
2026-07-21T04:56:15+00:00,station1,throughput_in_bps,546391.6395439751
2026-07-21T04:56:30+00:00,station1,throughput_in_bps,534902.7143973965
2026-07-21T04:56:45+00:00,station1,throughput_in_bps,534794.0909090909
2026-07-21T04:57:00+00:00,station1,throughput_in_bps,432145.2909090909
2026-07-21T04:57:15+00:00,station1,throughput_in_bps,547959.9090909091
2026-07-21T04:57:30+00:00,station1,throughput_in_bps,506054.29189621634
2026-07-21T04:57:45+00:00,station1,throughput_in_bps,610560.709090909
2026-07-21T04:58:00+00:00,station1,throughput_in_bps,443990.19999999995
2026-07-21T04:58:15+00:00,station1,throughput_in_bps,555552.4545454545
2026-07-21T04:58:30+00:00,station1,throughput_in_bps,443965.6733513936
2026-07-21T04:58:45+00:00,station1,throughput_in_bps,614136.0181818181
2026-07-21T04:59:00+00:00,station1,throughput_in_bps,503241.94545454544
2026-07-21T04:59:15+00:00,station1,throughput_in_bps,456490.9365284267
2026-07-21T04:59:30+00:00,station1,throughput_in_bps,344349.14545454545
2026-07-21T04:59:45+00:00,station1,throughput_in_bps,456312.5818181818
2026-07-21T05:00:00+00:00,station1,throughput_in_bps,510575.7818181818
2026-07-21T05:00:15+00:00,station1,throughput_in_bps,605722.0232359412
2026-07-21T05:00:30+00:00,station1,throughput_in_bps,443814.0363636363
2026-07-21T05:00:45+00:00,station1,throughput_in_bps,555635.0660921108
2026-07-21T05:01:00+00:00,station1,throughput_in_bps,443896.0545454545
2026-07-21T05:01:15+00:00,station1,throughput_in_bps,618717.6154027962
2026-07-21T05:01:30+00:00,station1,throughput_in_bps,497945.41818181815
2026-07-21T05:01:45+00:00,station1,throughput_in_bps,548161.0363636364
2026-07-21T05:02:00+00:00,station1,throughput_in_bps,431827.70030725596
2026-07-21T05:02:15+00:00,station1,throughput_in_bps,534535.8434994456
2026-07-21T05:02:30+00:00,station1,throughput_in_bps,534250.0772741323
2026-07-21T05:02:45+00:00,station1,throughput_in_bps,533861.9818181818
2026-07-21T05:03:00+00:00,station1,throughput_in_bps,431882.11123434117
2026-07-21T05:03:15+00:00,station1,throughput_in_bps,548491.8640801411
2026-07-21T05:03:30+00:00,station1,throughput_in_bps,500612.85748050106
2026-07-21T05:03:45+00:00,station1,throughput_in_bps,618541.2909090909
2026-07-21T05:04:00+00:00,station1,throughput_in_bps,395038.0363636363
2026-07-21T05:04:15+00:00,station1,throughput_in_bps,443724.43636363634
2026-07-21T05:04:30+00:00,station1,throughput_in_bps,331548.21818181814
2026-07-21T05:04:45+00:00,station1,throughput_in_bps,495588.5636363636
2026-07-21T05:05:00+00:00,station1,throughput_in_bps,558148.8262996164
2026-07-21T05:05:15+00:00,station1,throughput_in_bps,510422.7454545454
2026-07-21T05:05:30+00:00,station1,throughput_in_bps,330480.117820324
2026-07-21T05:05:45+00:00,station1,throughput_in_bps,432874.5636363636
2026-07-21T05:06:00+00:00,station1,throughput_in_bps,364262.70909090905
2026-07-21T05:06:15+00:00,station1,throughput_in_bps,577784.1778941435
2026-07-21T05:06:30+00:00,station1,throughput_in_bps,493131.79999999993
2026-07-21T05:06:45+00:00,station1,throughput_in_bps,426240.16363636364
2026-07-21T05:07:00+00:00,station1,throughput_in_bps,324066.0169815094
2026-07-21T05:07:15+00:00,station1,throughput_in_bps,438156.3636363636
2026-07-21T05:07:30+00:00,station1,throughput_in_bps,483454.5917346958
2026-07-21T05:07:45+00:00,station1,throughput_in_bps,625931.4363636363
2026-07-21T05:08:00+00:00,station1,throughput_in_bps,441053.30812167044
2026-07-21T05:08:15+00:00,station1,throughput_in_bps,553830.4181818182
2026-07-21T05:08:30+00:00,station1,throughput_in_bps,443720.14545454545
2026-07-21T05:08:45+00:00,station1,throughput_in_bps,594700.4418101489
2026-07-21T05:09:00+00:00,station1,throughput_in_bps,522323.41872261517
2026-07-21T05:09:15+00:00,station1,throughput_in_bps,443950.63636363635
2026-07-21T05:09:30+00:00,station1,throughput_in_bps,332679.4421919602
2026-07-21T05:09:45+00:00,station1,throughput_in_bps,444938.54545454547
2026-07-21T05:10:00+00:00,station1,throughput_in_bps,480229.63636363635
2026-07-21T05:10:15+00:00,station1,throughput_in_bps,638320.9324314495
2026-07-21T05:10:30+00:00,station1,throughput_in_bps,414686.1579301442
2026-07-21T05:10:45+00:00,station1,throughput_in_bps,444791.0181818182
2026-07-21T05:11:00+00:00,station1,throughput_in_bps,333470.8994708995
2026-07-21T05:11:15+00:00,station1,throughput_in_bps,477358.1077395779
2026-07-21T05:11:30+00:00,station1,throughput_in_bps,558743.0181818182
2026-07-21T05:11:45+00:00,station1,throughput_in_bps,556523.9454545454
2026-07-21T05:12:00+00:00,station1,throughput_in_bps,444309.79999999993
2026-07-21T05:12:15+00:00,station1,throughput_in_bps,555994.4910092544
2026-07-21T05:12:30+00:00,station1,throughput_in_bps,473262.3636363636
2026-07-21T05:12:45+00:00,station1,throughput_in_bps,644181.5818181818
2026-07-21T05:13:00+00:00,station1,throughput_in_bps,421194.4439394215
2026-07-21T05:13:15+00:00,station1,throughput_in_bps,450398.309090909
2026-07-21T05:13:30+00:00,station1,throughput_in_bps,333998.41818181815
2026-07-21T05:13:45+00:00,station1,throughput_in_bps,460909.8545454545
2026-07-21T05:14:00+00:00,station1,throughput_in_bps,533675.6363636364
2026-07-21T05:14:15+00:00,station1,throughput_in_bps,542294.0545454544
2026-07-21T05:14:30+00:00,station1,throughput_in_bps,439910.0363636363
2026-07-21T05:14:45+00:00,station1,throughput_in_bps,554335.9818181818
2026-07-21T05:15:00+00:00,station1,throughput_in_bps,484976.92769222375
2026-07-21T05:15:15+00:00,station1,throughput_in_bps,624011.3454545455
2026-07-21T05:15:30+00:00,station1,throughput_in_bps,441214.6688242032
2026-07-21T05:15:45+00:00,station1,throughput_in_bps,554518.5272727272
2026-07-21T05:16:00+00:00,station1,throughput_in_bps,444295.7582589407
2026-07-21T05:16:15+00:00,station1,throughput_in_bps,597417.4727272727
2026-07-21T05:16:30+00:00,station1,throughput_in_bps,520875.1113616116
2026-07-21T05:16:45+00:00,station1,throughput_in_bps,547357.3272727273
2026-07-21T05:17:00+00:00,station1,throughput_in_bps,410892.8909090909
2026-07-21T05:17:15+00:00,station1,throughput_in_bps,472659.8119965818
2026-07-21T05:17:30+00:00,station1,throughput_in_bps,451382.7636363636
2026-07-21T05:17:45+00:00,station1,throughput_in_bps,439332.424225895
2026-07-21T05:18:00+00:00,station1,throughput_in_bps,377707.8545454545
2026-07-21T05:18:15+00:00,station1,throughput_in_bps,513926.39999999997
2026-07-21T05:18:30+00:00,station1,throughput_in_bps,477963.5097543681
2026-07-21T05:18:45+00:00,station1,throughput_in_bps,639357.2298685479
2026-07-21T05:19:00+00:00,station1,throughput_in_bps,444286.1272727272
2026-07-21T05:19:15+00:00,station1,throughput_in_bps,555539.2181818181
2026-07-21T05:19:30+00:00,station1,throughput_in_bps,444004.87308167864
2026-07-21T05:19:45+00:00,station1,throughput_in_bps,585948.4
2026-07-21T05:20:00+00:00,station1,throughput_in_bps,531363.2479409465
2026-07-21T05:20:15+00:00,station1,throughput_in_bps,444868.2703321878
2026-07-21T05:20:30+00:00,station1,throughput_in_bps,333467.4909090909
2026-07-21T05:20:45+00:00,station1,throughput_in_bps,445620.9636363636
2026-07-21T05:21:00+00:00,station1,throughput_in_bps,472050.12453866156
2026-07-21T05:21:15+00:00,station1,throughput_in_bps,646729.453051131
2026-07-21T05:21:30+00:00,station1,throughput_in_bps,444426.39999999997
2026-07-21T05:21:45+00:00,station1,throughput_in_bps,554090.3454545455
2026-07-21T05:22:00+00:00,station1,throughput_in_bps,441765.6139202531
2026-07-21T05:22:15+00:00,station1,throughput_in_bps,575006.1636363636
2026-07-21T05:22:30+00:00,station1,throughput_in_bps,533529.8909090909
2026-07-21T05:22:45+00:00,station1,throughput_in_bps,547381.2909090909
2026-07-21T05:23:00+00:00,station1,throughput_in_bps,433601.72727272724
2026-07-21T05:23:15+00:00,station1,throughput_in_bps,536305.7691958036
2026-07-21T05:23:30+00:00,station1,throughput_in_bps,534788.1818181818
2026-07-21T05:23:45+00:00,station1,throughput_in_bps,518838.6211159797
2026-07-21T05:24:00+00:00,station1,throughput_in_bps,318774.5636363636
2026-07-21T05:24:15+00:00,station1,throughput_in_bps,435556.95558101055
2026-07-21T05:24:30+00:00,station1,throughput_in_bps,349396.02538227965
2026-07-21T05:24:45+00:00,station1,throughput_in_bps,572781.458518936
2026-07-21T05:25:00+00:00,station1,throughput_in_bps,545092.2727272727
2026-07-21T05:25:15+00:00,station1,throughput_in_bps,550454.9999999999
2026-07-21T05:25:30+00:00,station1,throughput_in_bps,434552.91914398444
2026-07-21T05:25:45+00:00,station1,throughput_in_bps,536027.9459626538
2026-07-21T05:26:00+00:00,station1,throughput_in_bps,535339.660721104
2026-07-21T05:26:15+00:00,station1,throughput_in_bps,533083.8409367783
2026-07-21T05:26:30+00:00,station1,throughput_in_bps,430124.9659084711
2026-07-21T05:26:45+00:00,station1,throughput_in_bps,547167.0515081544
2026-07-21T05:27:00+00:00,station1,throughput_in_bps,452552.43636363634
2026-07-21T05:27:15+00:00,station1,throughput_in_bps,664771.0405265358
2026-07-21T05:27:30+00:00,station1,throughput_in_bps,441641.8545454545
2026-07-21T05:27:45+00:00,station1,throughput_in_bps,439694.79846553825
2026-07-21T05:28:00+00:00,station1,throughput_in_bps,324096.18181818177
2026-07-21T05:28:15+00:00,station1,throughput_in_bps,431277.3060348746
2026-07-21T05:28:30+00:00,station1,throughput_in_bps,536847.7118597843
2026-07-21T05:28:45+00:00,station1,throughput_in_bps,535052.9607475956
2026-07-21T05:29:00+00:00,station1,throughput_in_bps,320817.94545454544
2026-07-21T05:29:15+00:00,station1,throughput_in_bps,435600.98907292594
2026-07-21T05:29:30+00:00,station1,throughput_in_bps,333628.23636363633
2026-07-21T05:29:45+00:00,station1,throughput_in_bps,555713.8545454545
2026-07-21T05:30:00+00:00,station1,throughput_in_bps,556772.9231440572
2026-07-21T05:30:15+00:00,station1,throughput_in_bps,455532.2630497627
2026-07-21T05:30:30+00:00,station1,throughput_in_bps,344456.1553426301
2026-07-21T05:30:45+00:00,station1,throughput_in_bps,456668.34545454546
2026-07-21T05:31:00+00:00,station1,throughput_in_bps,454669.0667103038
2026-07-21T05:31:15+00:00,station1,throughput_in_bps,662847.0909090909
2026-07-21T05:31:30+00:00,station1,throughput_in_bps,439768.1412389316
2026-07-21T05:31:45+00:00,station1,throughput_in_bps,450330.7637765213
2026-07-21T05:32:00+00:00,station1,throughput_in_bps,334103.7435682987
2026-07-21T05:32:15+00:00,station1,throughput_in_bps,443349.54545454547
2026-07-21T05:32:30+00:00,station1,throughput_in_bps,533660.1698150943
2026-07-21T05:32:45+00:00,station1,throughput_in_bps,520101.0055093914
2026-07-21T05:33:00+00:00,station1,throughput_in_bps,344309.0545454545
2026-07-21T05:33:15+00:00,station1,throughput_in_bps,460950.3263695704
2026-07-21T05:33:30+00:00,station1,throughput_in_bps,374006.98169124196
2026-07-21T05:33:45+00:00,station1,throughput_in_bps,597419.8
2026-07-21T05:34:00+00:00,station1,throughput_in_bps,521843.91192887403
2026-07-21T05:34:15+00:00,station1,throughput_in_bps,556980.6548971836
2026-07-21T05:34:30+00:00,station1,throughput_in_bps,444891.19999999995
2026-07-21T05:34:45+00:00,station1,throughput_in_bps,556296.6363636364
2026-07-21T05:35:00+00:00,station1,throughput_in_bps,558353.6181818182
2026-07-21T05:35:15+00:00,station1,throughput_in_bps,567758.309090909
2026-07-21T05:35:30+00:00,station1,throughput_in_bps,456297.885492991
2026-07-21T05:35:45+00:00,station1,throughput_in_bps,567566.3533390302
2026-07-21T05:36:00+00:00,station1,throughput_in_bps,489694.7510045272
2026-07-21T05:36:15+00:00,station1,throughput_in_bps,627152.9426737695
2026-07-21T05:36:30+00:00,station1,throughput_in_bps,443601.941924105
2026-07-21T05:36:45+00:00,station1,throughput_in_bps,432764.46844488085
2026-07-21T05:37:00+00:00,station1,throughput_in_bps,226946.9636363636
2026-07-21T05:37:15+00:00,station1,throughput_in_bps,192061.61930216913
2026-07-21T05:37:30+00:00,station1,throughput_in_bps,80545.70909090908
2026-07-21T05:37:45+00:00,station1,throughput_in_bps,209013.70909090908
2026-07-21T05:38:00+00:00,station1,throughput_in_bps,285053.2
2026-07-21T05:38:15+00:00,station1,throughput_in_bps,489422.1139334873
2026-07-21T05:38:30+00:00,station1,throughput_in_bps,553713.7818181817
2026-07-21T05:38:45+00:00,station1,throughput_in_bps,551923.9413058894
2026-07-21T05:39:00+00:00,station1,throughput_in_bps,441593.3198785433
2026-07-21T05:39:15+00:00,station1,throughput_in_bps,552296.8545454545
2026-07-21T05:39:30+00:00,station1,throughput_in_bps,475434.0260732014
2026-07-21T05:39:45+00:00,station1,throughput_in_bps,634902.0017817857
2026-07-21T05:40:00+00:00,station1,throughput_in_bps,441300.91456208297
2026-07-21T05:40:15+00:00,station1,throughput_in_bps,554208.5636363636
2026-07-21T05:40:30+00:00,station1,throughput_in_bps,444238.9316169385
2026-07-21T05:40:45+00:00,station1,throughput_in_bps,587460.0545454546
2026-07-21T05:41:00+00:00,station1,throughput_in_bps,532542.7090909091
